nurse_id,unit_id,shift_start,shift_end,clock_out_actual,note_filed_time,pto_days_taken,consecutive_shifts,break_taken
38f94bbd-faf5-4703-b711-1002ef2cf37a,NICU,2025-01-10T07:00:00,2025-01-10T19:30:00,2025-01-10T20:02:00,2025-01-10T14:44:43.619387,2,3,true
38f94bbd-faf5-4703-b711-1002ef2cf37a,NICU,2025-01-11T07:00:00,2025-01-11T19:30:00,2025-01-11T19:55:00,2025-01-11T15:03:15.677168,2,3,true
38f94bbd-faf5-4703-b711-1002ef2cf37a,NICU,2025-01-12T07:00:00,2025-01-12T19:30:00,2025-01-12T20:09:00,2025-01-12T12:07:53.236420,1,2,false
38f94bbd-faf5-4703-b711-1002ef2cf37a,NICU,2025-01-13T07:00:00,2025-01-13T19:30:00,2025-01-13T20:07:00,2025-01-13T13:43:55.584627,2,2,false
38f94bbd-faf5-4703-b711-1002ef2cf37a,NICU,2025-01-14T07:00:00,2025-01-14T19:30:00,2025-01-14T20:07:00,2025-01-14T21:49:14.259269,1,3,true
38f94bbd-faf5-4703-b711-1002ef2cf37a,NICU,2025-01-15T07:00:00,2025-01-15T19:30:00,2025-01-15T20:01:00,2025-01-15T21:24:23.981217,2,2,true
38f94bbd-faf5-4703-b711-1002ef2cf37a,NICU,2025-01-16T07:00:00,2025-01-16T19:30:00,2025-01-16T19:49:00,2025-01-16T21:47:05.556699,2,3,true
38f94bbd-faf5-4703-b711-1002ef2cf37a,NICU,2025-01-17T07:00:00,2025-01-17T19:30:00,2025-01-17T19:54:00,2025-01-17T13:13:43.734034,1,2,false
38f94bbd-faf5-4703-b711-1002ef2cf37a,NICU,2025-01-18T07:00:00,2025-01-18T19:30:00,2025-01-18T19:53:00,2025-01-18T21:16:07.819218,1,3,true
38f94bbd-faf5-4703-b711-1002ef2cf37a,NICU,2025-01-19T07:00:00,2025-01-19T19:30:00,2025-01-19T20:02:00,2025-01-19T11:56:01.516823,1,3,true
38f94bbd-faf5-4703-b711-1002ef2cf37a,NICU,2025-01-20T07:00:00,2025-01-20T19:30:00,2025-01-20T19:57:00,2025-01-20T15:05:20.541482,1,2,true
38f94bbd-faf5-4703-b711-1002ef2cf37a,NICU,2025-01-22T07:00:00,2025-01-22T19:30:00,2025-01-22T20:03:00,2025-01-22T13:58:45.553847,1,3,false
38f94bbd-faf5-4703-b711-1002ef2cf37a,NICU,2025-01-23T07:00:00,2025-01-23T19:30:00,2025-01-23T19:50:00,2025-01-23T21:51:48.540845,2,3,false
38f94bbd-faf5-4703-b711-1002ef2cf37a,NICU,2025-01-24T07:00:00,2025-01-24T19:30:00,2025-01-24T19:47:00,2025-01-24T11:04:03.554927,1,2,false
38f94bbd-faf5-4703-b711-1002ef2cf37a,NICU,2025-01-25T07:00:00,2025-01-25T19:30:00,2025-01-25T20:08:00,2025-01-25T13:00:36.839830,2,3,true
38f94bbd-faf5-4703-b711-1002ef2cf37a,NICU,2025-01-26T07:00:00,2025-01-26T19:30:00,2025-01-26T19:43:00,2025-01-26T14:41:16.551732,2,3,true
38f94bbd-faf5-4703-b711-1002ef2cf37a,NICU,2025-01-27T07:00:00,2025-01-27T19:30:00,2025-01-27T19:56:00,2025-01-27T14:43:43.406561,1,3,true
38f94bbd-faf5-4703-b711-1002ef2cf37a,NICU,2025-01-29T07:00:00,2025-01-29T19:30:00,2025-01-29T20:07:00,2025-01-29T21:32:54.710748,2,3,true
38f94bbd-faf5-4703-b711-1002ef2cf37a,NICU,2025-01-30T07:00:00,2025-01-30T19:30:00,2025-01-30T19:57:00,2025-01-30T12:10:00.039630,1,3,true
2edf9fc4-fddc-4876-b293-1742d6fb18ef,ED,2025-01-01T07:00:00,2025-01-01T19:30:00,2025-01-01T19:41:00,2025-01-01T13:00:40.224329,2,2,true
2edf9fc4-fddc-4876-b293-1742d6fb18ef,ED,2025-01-02T07:00:00,2025-01-02T19:30:00,2025-01-02T19:44:00,2025-01-02T12:40:43.746537,5,1,false
2edf9fc4-fddc-4876-b293-1742d6fb18ef,ED,2025-01-03T07:00:00,2025-01-03T19:30:00,,2025-01-03T13:27:40.326988,5,1,true
2edf9fc4-fddc-4876-b293-1742d6fb18ef,ED,2025-01-04T07:00:00,2025-01-04T19:30:00,2025-01-04T19:45:00,2025-01-04T14:00:21.209901,2,1,true
2edf9fc4-fddc-4876-b293-1742d6fb18ef,ED,2025-01-05T07:00:00,2025-01-05T19:30:00,,2025-01-05T13:00:35.685588,2,1,true
2edf9fc4-fddc-4876-b293-1742d6fb18ef,ED,2025-01-06T07:00:00,2025-01-06T19:30:00,2025-01-06T19:31:00,2025-01-06T20:28:57.568203,4,1,true
2edf9fc4-fddc-4876-b293-1742d6fb18ef,ED,2025-01-07T07:00:00,2025-01-07T19:30:00,2025-01-07T19:43:00,2025-01-07T11:26:45.361047,5,1,true
2edf9fc4-fddc-4876-b293-1742d6fb18ef,ED,2025-01-08T07:00:00,2025-01-08T19:30:00,2025-01-08T19:41:00,2025-01-08T14:11:17.520565,5,1,false
2edf9fc4-fddc-4876-b293-1742d6fb18ef,ED,2025-01-09T07:00:00,2025-01-09T19:30:00,,2025-01-09T14:25:39.921037,4,1,true
2edf9fc4-fddc-4876-b293-1742d6fb18ef,ED,2025-01-10T07:00:00,2025-01-10T19:30:00,2025-01-10T19:43:00,2025-01-10T20:53:43.473395,2,1,true
2edf9fc4-fddc-4876-b293-1742d6fb18ef,ED,2025-01-11T07:00:00,2025-01-11T19:30:00,2025-01-11T19:35:00,2025-01-11T12:05:30.359038,2,1,true
2edf9fc4-fddc-4876-b293-1742d6fb18ef,ED,2025-01-12T07:00:00,2025-01-12T19:30:00,2025-01-12T19:32:00,2025-01-12T12:25:53.902414,3,2,true
2edf9fc4-fddc-4876-b293-1742d6fb18ef,ED,2025-01-13T07:00:00,2025-01-13T19:30:00,,2025-01-13T20:20:51.215770,3,1,true
2edf9fc4-fddc-4876-b293-1742d6fb18ef,ED,2025-01-14T07:00:00,2025-01-14T19:30:00,2025-01-14T19:34:00,2025-01-14T14:38:22.135839,5,1,true
2edf9fc4-fddc-4876-b293-1742d6fb18ef,ED,2025-01-15T07:00:00,2025-01-15T19:30:00,2025-01-15T19:45:00,2025-01-15T15:25:30.081164,5,2,true
2edf9fc4-fddc-4876-b293-1742d6fb18ef,ED,2025-01-16T07:00:00,2025-01-16T19:30:00,2025-01-16T19:36:00,2025-01-16T12:30:58.279433,4,1,false
2edf9fc4-fddc-4876-b293-1742d6fb18ef,ED,2025-01-17T07:00:00,2025-01-17T19:30:00,2025-01-17T19:33:00,2025-01-17T12:53:31.069776,3,1,true
2edf9fc4-fddc-4876-b293-1742d6fb18ef,ED,2025-01-18T07:00:00,2025-01-18T19:30:00,2025-01-18T19:37:00,2025-01-18T11:27:53.735550,2,1,true
2edf9fc4-fddc-4876-b293-1742d6fb18ef,ED,2025-01-19T07:00:00,2025-01-19T19:30:00,2025-01-19T19:40:00,2025-01-19T11:45:40.714461,4,1,true
2edf9fc4-fddc-4876-b293-1742d6fb18ef,ED,2025-01-20T07:00:00,2025-01-20T19:30:00,2025-01-20T19:39:00,2025-01-20T12:44:27.677642,5,1,true
2edf9fc4-fddc-4876-b293-1742d6fb18ef,ED,2025-01-21T07:00:00,2025-01-21T19:30:00,2025-01-21T19:36:00,2025-01-21T12:55:13.963891,4,1,false
2edf9fc4-fddc-4876-b293-1742d6fb18ef,ED,2025-01-22T07:00:00,2025-01-22T19:30:00,2025-01-22T19:41:00,2025-01-22T19:39:42.418705,5,1,true
2edf9fc4-fddc-4876-b293-1742d6fb18ef,ED,2025-01-23T07:00:00,2025-01-23T19:30:00,,2025-01-23T12:15:29.508540,3,2,true
2edf9fc4-fddc-4876-b293-1742d6fb18ef,ED,2025-01-24T07:00:00,2025-01-24T19:30:00,2025-01-24T19:35:00,2025-01-24T20:40:58.274869,4,1,true
2edf9fc4-fddc-4876-b293-1742d6fb18ef,ED,2025-01-25T07:00:00,2025-01-25T19:30:00,2025-01-25T19:36:00,2025-01-25T20:11:17.053006,3,2,true
2edf9fc4-fddc-4876-b293-1742d6fb18ef,ED,2025-01-26T07:00:00,2025-01-26T19:30:00,2025-01-26T19:34:00,2025-01-26T19:37:14.026460,5,2,false
2edf9fc4-fddc-4876-b293-1742d6fb18ef,ED,2025-01-27T07:00:00,2025-01-27T19:30:00,2025-01-27T19:42:00,2025-01-27T14:28:49.724714,3,1,true
2edf9fc4-fddc-4876-b293-1742d6fb18ef,ED,2025-01-29T07:00:00,2025-01-29T19:30:00,,2025-01-29T13:05:14.887464,5,1,true
2edf9fc4-fddc-4876-b293-1742d6fb18ef,ED,2025-01-30T07:00:00,2025-01-30T19:30:00,2025-01-30T19:43:00,2025-01-30T14:56:34.629243,3,2,true
f41bf485-3e5d-4ab7-b1b8-f62656f9e30b,ICU,2025-01-01T07:00:00,2025-01-01T19:30:00,2025-01-01T19:59:00,2025-01-01T22:07:39.096084,1,2,true
f41bf485-3e5d-4ab7-b1b8-f62656f9e30b,ICU,2025-01-02T07:00:00,2025-01-02T19:30:00,2025-01-02T19:49:00,2025-01-02T21:39:11.163393,1,2,true
f41bf485-3e5d-4ab7-b1b8-f62656f9e30b,ICU,2025-01-03T07:00:00,2025-01-03T19:30:00,2025-01-03T19:52:00,2025-01-03T13:10:09.819428,2,3,false
f41bf485-3e5d-4ab7-b1b8-f62656f9e30b,ICU,2025-01-04T07:00:00,2025-01-04T19:30:00,2025-01-04T19:54:00,2025-01-04T14:23:39.584907,1,2,true
f41bf485-3e5d-4ab7-b1b8-f62656f9e30b,ICU,2025-01-05T07:00:00,2025-01-05T19:30:00,2025-01-05T19:50:00,2025-01-05T14:07:50.806947,2,3,false
f41bf485-3e5d-4ab7-b1b8-f62656f9e30b,ICU,2025-01-06T07:00:00,2025-01-06T19:30:00,2025-01-06T20:04:00,2025-01-06T13:11:03.887154,1,3,true
f41bf485-3e5d-4ab7-b1b8-f62656f9e30b,ICU,2025-01-07T07:00:00,2025-01-07T19:30:00,2025-01-07T20:04:00,2025-01-07T21:42:37.155340,2,2,false
f41bf485-3e5d-4ab7-b1b8-f62656f9e30b,ICU,2025-01-08T07:00:00,2025-01-08T19:30:00,2025-01-08T20:04:00,2025-01-08T12:33:52.846348,2,2,true
f41bf485-3e5d-4ab7-b1b8-f62656f9e30b,ICU,2025-01-09T07:00:00,2025-01-09T19:30:00,2025-01-09T20:06:00,2025-01-09T21:55:18.408624,2,3,true
f41bf485-3e5d-4ab7-b1b8-f62656f9e30b,ICU,2025-01-10T07:00:00,2025-01-10T19:30:00,2025-01-10T19:55:00,2025-01-10T13:03:04.480137,2,2,true
f41bf485-3e5d-4ab7-b1b8-f62656f9e30b,ICU,2025-01-11T07:00:00,2025-01-11T19:30:00,2025-01-11T19:40:00,2025-01-11T14:10:38.150879,2,3,false
f41bf485-3e5d-4ab7-b1b8-f62656f9e30b,ICU,2025-01-12T07:00:00,2025-01-12T19:30:00,2025-01-12T19:43:00,2025-01-12T21:32:09.120203,2,2,false
f41bf485-3e5d-4ab7-b1b8-f62656f9e30b,ICU,2025-01-13T07:00:00,2025-01-13T19:30:00,2025-01-13T19:43:00,2025-01-13T13:28:55.644631,2,3,true
f41bf485-3e5d-4ab7-b1b8-f62656f9e30b,ICU,2025-01-14T07:00:00,2025-01-14T19:30:00,2025-01-14T19:47:00,2025-01-14T12:21:13.206440,1,3,false
f41bf485-3e5d-4ab7-b1b8-f62656f9e30b,ICU,2025-01-15T07:00:00,2025-01-15T19:30:00,2025-01-15T20:08:00,2025-01-15T12:37:28.598037,1,3,true
f41bf485-3e5d-4ab7-b1b8-f62656f9e30b,ICU,2025-01-16T07:00:00,2025-01-16T19:30:00,2025-01-16T19:40:00,2025-01-16T11:39:56.526202,1,2,true
f41bf485-3e5d-4ab7-b1b8-f62656f9e30b,ICU,2025-01-17T07:00:00,2025-01-17T19:30:00,2025-01-17T19:58:00,2025-01-17T21:23:29.269041,1,2,true
f41bf485-3e5d-4ab7-b1b8-f62656f9e30b,ICU,2025-01-18T07:00:00,2025-01-18T19:30:00,2025-01-18T19:58:00,2025-01-18T14:23:06.564982,1,3,true
f41bf485-3e5d-4ab7-b1b8-f62656f9e30b,ICU,2025-01-19T07:00:00,2025-01-19T19:30:00,2025-01-19T19:45:00,2025-01-19T11:48:08.643981,1,2,false
f41bf485-3e5d-4ab7-b1b8-f62656f9e30b,ICU,2025-01-20T07:00:00,2025-01-20T19:30:00,2025-01-20T19:54:00,2025-01-20T11:33:17.603403,1,2,false
f41bf485-3e5d-4ab7-b1b8-f62656f9e30b,ICU,2025-01-21T07:00:00,2025-01-21T19:30:00,2025-01-21T20:03:00,2025-01-21T13:34:50.262567,2,3,true
f41bf485-3e5d-4ab7-b1b8-f62656f9e30b,ICU,2025-01-22T07:00:00,2025-01-22T19:30:00,2025-01-22T19:51:00,2025-01-22T13:57:30.997702,2,3,false
f41bf485-3e5d-4ab7-b1b8-f62656f9e30b,ICU,2025-01-23T07:00:00,2025-01-23T19:30:00,2025-01-23T19:52:00,2025-01-23T12:22:48.737306,2,3,true
f41bf485-3e5d-4ab7-b1b8-f62656f9e30b,ICU,2025-01-24T07:00:00,2025-01-24T19:30:00,2025-01-24T19:51:00,2025-01-24T12:02:00.973995,2,2,false
f41bf485-3e5d-4ab7-b1b8-f62656f9e30b,ICU,2025-01-25T07:00:00,2025-01-25T19:30:00,2025-01-25T19:58:00,2025-01-25T12:54:19.947321,2,2,true
f41bf485-3e5d-4ab7-b1b8-f62656f9e30b,ICU,2025-01-26T07:00:00,2025-01-26T19:30:00,2025-01-26T19:57:00,2025-01-26T21:11:51.165902,1,3,false
f41bf485-3e5d-4ab7-b1b8-f62656f9e30b,ICU,2025-01-27T07:00:00,2025-01-27T19:30:00,2025-01-27T19:43:00,2025-01-27T12:49:15.637459,2,3,true
f41bf485-3e5d-4ab7-b1b8-f62656f9e30b,ICU,2025-01-28T07:00:00,2025-01-28T19:30:00,2025-01-28T19:59:00,2025-01-28T12:19:01.428658,2,2,true
f41bf485-3e5d-4ab7-b1b8-f62656f9e30b,ICU,2025-01-29T07:00:00,2025-01-29T19:30:00,2025-01-29T19:54:00,2025-01-29T21:25:45.930493,1,3,true
f41bf485-3e5d-4ab7-b1b8-f62656f9e30b,ICU,2025-01-30T07:00:00,2025-01-30T19:30:00,2025-01-30T20:06:00,2025-01-30T15:19:49.162440,1,3,true
c257fefd-ebb9-408f-bc30-ed42458a5114,NICU,2025-01-01T07:00:00,2025-01-01T19:30:00,2025-01-01T19:46:00,2025-01-01T15:06:55.041878,1,3,true
c257fefd-ebb9-408f-bc30-ed42458a5114,NICU,2025-01-02T07:00:00,2025-01-02T19:30:00,2025-01-02T19:59:00,2025-01-02T21:22:29.680073,1,3,true
c257fefd-ebb9-408f-bc30-ed42458a5114,NICU,2025-01-03T07:00:00,2025-01-03T19:30:00,2025-01-03T19:59:00,2025-01-03T22:19:30.967395,1,3,true
c257fefd-ebb9-408f-bc30-ed42458a5114,NICU,2025-01-04T07:00:00,2025-01-04T19:30:00,2025-01-04T19:51:00,2025-01-04T22:05:04.524582,1,3,true
c257fefd-ebb9-408f-bc30-ed42458a5114,NICU,2025-01-05T07:00:00,2025-01-05T19:30:00,2025-01-05T20:08:00,2025-01-05T12:09:03.124544,1,3,true
c257fefd-ebb9-408f-bc30-ed42458a5114,NICU,2025-01-06T07:00:00,2025-01-06T19:30:00,2025-01-06T19:54:00,2025-01-06T12:44:46.033737,2,2,true
c257fefd-ebb9-408f-bc30-ed42458a5114,NICU,2025-01-07T07:00:00,2025-01-07T19:30:00,2025-01-07T20:10:00,2025-01-07T14:30:55.233177,2,2,true
c257fefd-ebb9-408f-bc30-ed42458a5114,NICU,2025-01-08T07:00:00,2025-01-08T19:30:00,2025-01-08T20:10:00,2025-01-08T12:05:20.922285,1,3,true
c257fefd-ebb9-408f-bc30-ed42458a5114,NICU,2025-01-09T07:00:00,2025-01-09T19:30:00,2025-01-09T19:52:00,2025-01-09T22:14:32.861791,2,2,true
c257fefd-ebb9-408f-bc30-ed42458a5114,NICU,2025-01-10T07:00:00,2025-01-10T19:30:00,2025-01-10T19:44:00,2025-01-10T13:46:34.132784,1,3,true
c257fefd-ebb9-408f-bc30-ed42458a5114,NICU,2025-01-11T07:00:00,2025-01-11T19:30:00,2025-01-11T20:09:00,2025-01-11T13:34:58.685099,1,3,true
c257fefd-ebb9-408f-bc30-ed42458a5114,NICU,2025-01-12T07:00:00,2025-01-12T19:30:00,2025-01-12T19:55:00,2025-01-12T12:18:54.073337,2,2,true
c257fefd-ebb9-408f-bc30-ed42458a5114,NICU,2025-01-13T07:00:00,2025-01-13T19:30:00,2025-01-13T19:59:00,2025-01-13T14:00:14.967838,2,3,false
c257fefd-ebb9-408f-bc30-ed42458a5114,NICU,2025-01-14T07:00:00,2025-01-14T19:30:00,2025-01-14T19:49:00,2025-01-14T12:57:46.266477,2,3,true
c257fefd-ebb9-408f-bc30-ed42458a5114,NICU,2025-01-15T07:00:00,2025-01-15T19:30:00,2025-01-15T19:44:00,2025-01-15T21:13:11.241156,2,2,true
c257fefd-ebb9-408f-bc30-ed42458a5114,NICU,2025-01-16T07:00:00,2025-01-16T19:30:00,2025-01-16T19:46:00,2025-01-16T15:01:51.348860,2,3,true
c257fefd-ebb9-408f-bc30-ed42458a5114,NICU,2025-01-17T07:00:00,2025-01-17T19:30:00,2025-01-17T19:52:00,2025-01-17T13:29:36.058836,1,3,true
c257fefd-ebb9-408f-bc30-ed42458a5114,NICU,2025-01-18T07:00:00,2025-01-18T19:30:00,2025-01-18T20:07:00,2025-01-18T11:07:24.949379,2,3,false
c257fefd-ebb9-408f-bc30-ed42458a5114,NICU,2025-01-19T07:00:00,2025-01-19T19:30:00,2025-01-19T19:50:00,2025-01-19T11:40:42.116445,2,3,true
c257fefd-ebb9-408f-bc30-ed42458a5114,NICU,2025-01-20T07:00:00,2025-01-20T19:30:00,2025-01-20T19:51:00,2025-01-20T14:40:56.459111,1,3,true
c257fefd-ebb9-408f-bc30-ed42458a5114,NICU,2025-01-21T07:00:00,2025-01-21T19:30:00,2025-01-21T20:08:00,2025-01-21T21:20:33.205129,1,3,true
c257fefd-ebb9-408f-bc30-ed42458a5114,NICU,2025-01-22T07:00:00,2025-01-22T19:30:00,2025-01-22T19:42:00,2025-01-22T21:24:25.957229,1,3,true
c257fefd-ebb9-408f-bc30-ed42458a5114,NICU,2025-01-23T07:00:00,2025-01-23T19:30:00,2025-01-23T19:58:00,2025-01-23T12:42:49.253543,1,3,true
c257fefd-ebb9-408f-bc30-ed42458a5114,NICU,2025-01-24T07:00:00,2025-01-24T19:30:00,2025-01-24T20:02:00,2025-01-24T21:41:02.756675,2,2,true
c257fefd-ebb9-408f-bc30-ed42458a5114,NICU,2025-01-25T07:00:00,2025-01-25T19:30:00,2025-01-25T19:46:00,2025-01-25T22:06:00.021161,1,2,true
c257fefd-ebb9-408f-bc30-ed42458a5114,NICU,2025-01-26T07:00:00,2025-01-26T19:30:00,2025-01-26T19:47:00,2025-01-26T12:56:31.560079,1,3,true
c257fefd-ebb9-408f-bc30-ed42458a5114,NICU,2025-01-27T07:00:00,2025-01-27T19:30:00,2025-01-27T19:42:00,2025-01-27T12:22:35.912783,2,2,false
c257fefd-ebb9-408f-bc30-ed42458a5114,NICU,2025-01-28T07:00:00,2025-01-28T19:30:00,2025-01-28T19:49:00,2025-01-28T14:11:13.833875,1,3,true
c257fefd-ebb9-408f-bc30-ed42458a5114,NICU,2025-01-29T07:00:00,2025-01-29T19:30:00,2025-01-29T19:59:00,2025-01-29T12:14:22.059016,2,2,true
c257fefd-ebb9-408f-bc30-ed42458a5114,NICU,2025-01-30T07:00:00,2025-01-30T19:30:00,2025-01-30T19:55:00,2025-01-30T13:40:44.096837,1,2,true
0caf64b3-0b6e-4b6f-a81f-74ee8d005511,PACU,2025-01-01T07:00:00,2025-01-01T19:30:00,2025-01-01T19:54:00,2025-01-01T13:09:59.346152,2,3,true
0caf64b3-0b6e-4b6f-a81f-74ee8d005511,PACU,2025-01-02T07:00:00,2025-01-02T19:30:00,2025-01-02T19:42:00,2025-01-02T14:29:24.830616,2,2,true
0caf64b3-0b6e-4b6f-a81f-74ee8d005511,PACU,2025-01-03T07:00:00,2025-01-03T19:30:00,2025-01-03T20:04:00,2025-01-03T11:43:42.006492,2,3,true
0caf64b3-0b6e-4b6f-a81f-74ee8d005511,PACU,2025-01-04T07:00:00,2025-01-04T19:30:00,2025-01-04T20:09:00,2025-01-04T15:02:35.680236,2,3,false
0caf64b3-0b6e-4b6f-a81f-74ee8d005511,PACU,2025-01-05T07:00:00,2025-01-05T19:30:00,2025-01-05T19:45:00,2025-01-05T14:24:08.470737,2,3,true
0caf64b3-0b6e-4b6f-a81f-74ee8d005511,PACU,2025-01-06T07:00:00,2025-01-06T19:30:00,2025-01-06T19:47:00,2025-01-06T14:47:24.618769,2,3,true
0caf64b3-0b6e-4b6f-a81f-74ee8d005511,PACU,2025-01-07T07:00:00,2025-01-07T19:30:00,2025-01-07T20:03:00,2025-01-07T21:28:22.871892,2,2,true
0caf64b3-0b6e-4b6f-a81f-74ee8d005511,PACU,2025-01-08T07:00:00,2025-01-08T19:30:00,2025-01-08T19:41:00,2025-01-08T11:49:40.506579,1,2,true
0caf64b3-0b6e-4b6f-a81f-74ee8d005511,PACU,2025-01-09T07:00:00,2025-01-09T19:30:00,2025-01-09T19:46:00,2025-01-09T13:06:46.651210,2,2,false
0caf64b3-0b6e-4b6f-a81f-74ee8d005511,PACU,2025-01-10T07:00:00,2025-01-10T19:30:00,2025-01-10T19:57:00,2025-01-10T22:06:30.691579,2,3,true
0caf64b3-0b6e-4b6f-a81f-74ee8d005511,PACU,2025-01-11T07:00:00,2025-01-11T19:30:00,2025-01-11T19:47:00,2025-01-11T14:31:29.682390,2,3,true
0caf64b3-0b6e-4b6f-a81f-74ee8d005511,PACU,2025-01-12T07:00:00,2025-01-12T19:30:00,2025-01-12T20:02:00,2025-01-12T22:26:22.551206,2,3,false
0caf64b3-0b6e-4b6f-a81f-74ee8d005511,PACU,2025-01-13T07:00:00,2025-01-13T19:30:00,2025-01-13T19:50:00,2025-01-13T21:24:50.649591,2,2,false
0caf64b3-0b6e-4b6f-a81f-74ee8d005511,PACU,2025-01-14T07:00:00,2025-01-14T19:30:00,2025-01-14T20:03:00,2025-01-14T13:42:50.443942,1,3,true
0caf64b3-0b6e-4b6f-a81f-74ee8d005511,PACU,2025-01-15T07:00:00,2025-01-15T19:30:00,2025-01-15T19:58:00,2025-01-15T21:49:11.559801,2,2,true
0caf64b3-0b6e-4b6f-a81f-74ee8d005511,PACU,2025-01-16T07:00:00,2025-01-16T19:30:00,2025-01-16T20:04:00,2025-01-16T14:43:18.027143,2,2,true
0caf64b3-0b6e-4b6f-a81f-74ee8d005511,PACU,2025-01-17T07:00:00,2025-01-17T19:30:00,2025-01-17T19:50:00,2025-01-17T12:48:17.151983,1,3,true
0caf64b3-0b6e-4b6f-a81f-74ee8d005511,PACU,2025-01-18T07:00:00,2025-01-18T19:30:00,2025-01-18T20:09:00,2025-01-18T11:44:31.647595,2,2,true
0caf64b3-0b6e-4b6f-a81f-74ee8d005511,PACU,2025-01-19T07:00:00,2025-01-19T19:30:00,2025-01-19T19:41:00,2025-01-19T14:49:32.364750,2,3,true
0caf64b3-0b6e-4b6f-a81f-74ee8d005511,PACU,2025-01-20T07:00:00,2025-01-20T19:30:00,2025-01-20T20:05:00,2025-01-20T15:42:48.876531,1,2,true
0caf64b3-0b6e-4b6f-a81f-74ee8d005511,PACU,2025-01-21T07:00:00,2025-01-21T19:30:00,2025-01-21T19:43:00,2025-01-21T13:48:02.505590,1,3,true
0caf64b3-0b6e-4b6f-a81f-74ee8d005511,PACU,2025-01-22T07:00:00,2025-01-22T19:30:00,2025-01-22T20:04:00,2025-01-22T22:01:33.346993,1,2,true
0caf64b3-0b6e-4b6f-a81f-74ee8d005511,PACU,2025-01-23T07:00:00,2025-01-23T19:30:00,2025-01-23T20:00:00,2025-01-23T12:49:30.918539,2,3,true
0caf64b3-0b6e-4b6f-a81f-74ee8d005511,PACU,2025-01-24T07:00:00,2025-01-24T19:30:00,2025-01-24T20:06:00,2025-01-24T14:09:15.021337,2,2,false
0caf64b3-0b6e-4b6f-a81f-74ee8d005511,PACU,2025-01-25T07:00:00,2025-01-25T19:30:00,2025-01-25T19:50:00,2025-01-25T13:30:26.727521,2,3,true
0caf64b3-0b6e-4b6f-a81f-74ee8d005511,PACU,2025-01-26T07:00:00,2025-01-26T19:30:00,2025-01-26T20:04:00,2025-01-26T11:17:28.117273,1,2,true
0caf64b3-0b6e-4b6f-a81f-74ee8d005511,PACU,2025-01-27T07:00:00,2025-01-27T19:30:00,2025-01-27T19:57:00,2025-01-27T11:58:24.500553,2,2,true
0caf64b3-0b6e-4b6f-a81f-74ee8d005511,PACU,2025-01-28T07:00:00,2025-01-28T19:30:00,2025-01-28T19:53:00,2025-01-28T22:29:11.419586,1,3,true
0caf64b3-0b6e-4b6f-a81f-74ee8d005511,PACU,2025-01-29T07:00:00,2025-01-29T19:30:00,2025-01-29T20:10:00,2025-01-29T12:48:48.166094,1,3,true
0caf64b3-0b6e-4b6f-a81f-74ee8d005511,PACU,2025-01-30T07:00:00,2025-01-30T19:30:00,2025-01-30T20:04:00,2025-01-30T13:13:57.545026,1,2,true
35119d07-befa-4e46-b05f-12022d3e3b06,ICU,2025-01-01T07:00:00,2025-01-01T19:30:00,2025-01-01T19:31:00,2025-01-01T11:50:50.128471,4,1,true
35119d07-befa-4e46-b05f-12022d3e3b06,ICU,2025-01-02T07:00:00,2025-01-02T19:30:00,2025-01-02T19:41:00,2025-01-02T13:34:48.200913,5,1,false
35119d07-befa-4e46-b05f-12022d3e3b06,ICU,2025-01-03T07:00:00,2025-01-03T19:30:00,,2025-01-03T12:39:02.767253,5,1,true
35119d07-befa-4e46-b05f-12022d3e3b06,ICU,2025-01-04T07:00:00,2025-01-04T19:30:00,,2025-01-04T20:28:32.336276,2,1,true
35119d07-befa-4e46-b05f-12022d3e3b06,ICU,2025-01-05T07:00:00,2025-01-05T19:30:00,2025-01-05T19:45:00,2025-01-05T20:50:45.588456,3,1,true
35119d07-befa-4e46-b05f-12022d3e3b06,ICU,2025-01-06T07:00:00,2025-01-06T19:30:00,2025-01-06T19:41:00,2025-01-06T19:44:01.094900,2,1,true
35119d07-befa-4e46-b05f-12022d3e3b06,ICU,2025-01-07T07:00:00,2025-01-07T19:30:00,2025-01-07T19:34:00,2025-01-07T15:38:40.322716,5,1,true
35119d07-befa-4e46-b05f-12022d3e3b06,ICU,2025-01-08T07:00:00,2025-01-08T19:30:00,,2025-01-08T14:28:04.499821,2,1,true
35119d07-befa-4e46-b05f-12022d3e3b06,ICU,2025-01-09T07:00:00,2025-01-09T19:30:00,2025-01-09T19:33:00,2025-01-09T14:05:23.292089,4,1,false
35119d07-befa-4e46-b05f-12022d3e3b06,ICU,2025-01-10T07:00:00,2025-01-10T19:30:00,2025-01-10T19:38:00,2025-01-10T19:34:11.097030,3,1,true
35119d07-befa-4e46-b05f-12022d3e3b06,ICU,2025-01-11T07:00:00,2025-01-11T19:30:00,2025-01-11T19:32:00,2025-01-11T15:03:33.264957,5,1,true
35119d07-befa-4e46-b05f-12022d3e3b06,ICU,2025-01-12T07:00:00,2025-01-12T19:30:00,,2025-01-12T20:47:07.344630,5,1,true
35119d07-befa-4e46-b05f-12022d3e3b06,ICU,2025-01-13T07:00:00,2025-01-13T19:30:00,2025-01-13T19:35:00,2025-01-13T14:36:28.345989,2,1,true
